Region_name Time_period Cluseter_id Lon(deg) Lat(deg) Depth(km) Magnitude Year Month Day Hour Minute Second
HOKKAIDO 1995-1999 cluster_2 147.15401 43.57200 64.2 5.2 1995 6 7 23 23 16.8400
HOKKAIDO 1995-1999 cluster_2 146.82501 43.29700 73.5 4.5 1995 6 8 0 34 35.0300
HOKKAIDO 1995-1999 cluster_2 147.07501 43.46800 33 4.9 1995 6 15 1 36 9.7400
HOKKAIDO 1995-1999 cluster_2 146.79701 43.47500 33 4.8 1995 6 15 23 14 48.4500
HOKKAIDO 1995-1999 cluster_2 146.96901 43.39700 33 4.9 1995 6 15 23 33 19.3300
HOKKAIDO 1995-1999 cluster_2 147.16701 43.82300 33 4.9 1995 6 18 23 47 34.3300
HOKKAIDO 1995-1999 cluster_2 147.33000 43.40600 33 4.8 1995 6 19 2 13 36.8300
HOKKAIDO 1995-1999 cluster_2 146.51100 43.19200 40.9 4.9 1995 6 25 8 3 29.8300
HOKKAIDO 1995-1999 cluster_2 145.82301 43.17900 33 4.7 1995 7 3 21 27 55.7000
HOKKAIDO 1995-1999 cluster_2 146.91000 43.54600 54 4.6 1995 7 7 20 17 1.0000
HOKKAIDO 1995-1999 cluster_2 146.33601 43.38200 33 4.5 1995 7 20 9 2 11.8000
HOKKAIDO 1995-1999 cluster_2 146.83501 43.52400 57.1 4.5 1995 7 23 9 49 17.1400
HOKKAIDO 1995-1999 cluster_2 146.51201 43.22400 49.5 4.6 1995 7 25 13 37 32.5800
HOKKAIDO 1995-1999 cluster_2 146.21201 43.28600 74.3 4.5 1995 8 28 7 4 3.6900
HOKKAIDO 1995-1999 cluster_3 147.53300 43.21700 33 4.7 1995 2 26 2 12 22.6200
HOKKAIDO 1995-1999 cluster_3 147.37401 43.33600 33 4.5 1995 3 21 13 9 46.6600
HOKKAIDO 1995-1999 cluster_3 147.28101 43.40900 33 4.7 1995 3 21 21 2 35.2200
HOKKAIDO 1995-1999 cluster_3 147.41901 43.26700 33 4.6 1995 3 24 0 50 4.7500
HOKKAIDO 1995-1999 cluster_3 147.36900 43.31600 33 4.6 1995 3 24 13 17 6.9400
HOKKAIDO 1995-1999 cluster_3 147.43800 43.12500 52.5 5.2 1995 3 25 10 42 19.3600
HOKKAIDO 1995-1999 cluster_3 147.36601 43.25400 33 4.8 1995 3 29 13 29 3.7500
HOKKAIDO 1995-1999 cluster_3 147.19101 43.24500 56.8 4.5 1995 4 18 9 12 38.4100
HOKKAIDO 1995-1999 cluster_3 147.13701 43.24000 33 4.5 1995 4 28 19 46 13.8100
HOKKAIDO 1995-1999 cluster_3 147.32501 43.30200 49.8 5.6 1995 5 2 3 54 8.5400
HOKKAIDO 1995-1999 cluster_3 147.50900 43.27100 33 4.6 1995 5 13 23 45 56.8800
HOKKAIDO 1995-1999 cluster_3 147.73300 43.75200 35.5 4.7 1995 5 16 13 47 7.2200
HOKKAIDO 1995-1999 cluster_3 147.84201 43.57700 33 4.8 1995 5 16 13 52 56.7900
HOKKAIDO 1995-1999 cluster_3 147.84401 43.40900 33.4 5.5 1995 5 16 22 31 10.9500
HOKKAIDO 1995-1999 cluster_3 147.86301 43.43900 33 5.2 1995 5 16 22 38 11.3700
HOKKAIDO 1995-1999 cluster_3 147.79601 43.51500 33 4.7 1995 5 16 23 8 0.1600
HOKKAIDO 1995-1999 cluster_3 147.78801 43.63000 33 4.9 1995 5 17 2 38 11.8500
HOKKAIDO 1995-1999 cluster_4 147.98001 43.44300 42 4.8 1996 2 4 18 49 21.3100
HOKKAIDO 1995-1999 cluster_4 147.96701 43.48600 33 4.8 1996 2 5 16 19 53.2200
HOKKAIDO 1995-1999 cluster_4 148.51501 43.36000 78.6 4.5 1996 3 2 6 20 31.6400
HOKKAIDO 1995-1999 cluster_4 148.00900 43.42500 33 6.1 1996 3 9 16 15 36.2400
HOKKAIDO 1995-1999 cluster_4 147.82901 43.72200 33 5.7 1996 3 9 16 17 16.1500
HOKKAIDO 1995-1999 cluster_4 147.79601 43.36300 33 4.8 1996 3 9 16 40 0.7700
HOKKAIDO 1995-1999 cluster_4 147.87201 43.36600 33 5. 1996 3 9 16 41 12.0700
HOKKAIDO 1995-1999 cluster_4 147.89801 43.51200 33 4.5 1996 3 9 16 44 8.5700
HOKKAIDO 1995-1999 cluster_4 147.92001 43.45400 33 5. 1996 3 9 17 2 43.6500
HOKKAIDO 1995-1999 cluster_4 147.89700 43.52000 33 4.7 1996 3 9 17 5 30.0600
HOKKAIDO 1995-1999 cluster_4 147.81801 43.40400 33 4.8 1996 3 9 18 2 11.2100
HOKKAIDO 1995-1999 cluster_4 147.87001 43.36200 33 4.7 1996 3 10 13 39 40.5600
HOKKAIDO 1995-1999 cluster_5 146.97101 43.37600 39.8 5.5 1995 1 19 3 0 23.1900
HOKKAIDO 1995-1999 cluster_5 146.70900 43.46900 33 4.5 1995 1 19 3 19 53.3600
HOKKAIDO 1995-1999 cluster_5 147.03300 43.35200 33 4.5 1995 1 19 14 28 24.4200
HOKKAIDO 1995-1999 cluster_5 146.80000 43.33300 57.6 5.8 1995 1 20 3 35 45.9700
HOKKAIDO 1995-1999 cluster_5 146.72000 43.37700 58.9 6.5 1995 1 21 8 47 29.6400
HOKKAIDO 1995-1999 cluster_6 147.50900 43.82800 33 4.6 1999 6 26 21 16 20.1400
HOKKAIDO 1995-1999 cluster_6 147.62100 43.63200 59.7 5.1 1999 7 5 3 45 47.6300
HOKKAIDO 1995-1999 cluster_6 147.57901 43.85000 55.4 4.7 1999 7 17 1 6 22.3700
HOKKAIDO 1995-1999 cluster_6 147.12401 43.88300 72.6 4.7 1999 7 22 8 57 54.6800
HOKKAIDO 1995-1999 cluster_6 147.13200 43.53600 33 5.2 1999 7 24 1 42 33.5100
HOKKAIDO 1995-1999 cluster_6 147.55701 44.20000 62.1 4.6 1999 8 16 18 41 10.9500
HOKKAIDO 1995-1999 cluster_6 147.44400 43.81800 65.6 4.6 1999 9 8 3 3 12.7400
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.50401 39.88100 10 5. 1995 1 27 19 50 15.3400
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.57201 39.78800 33 6.1 1995 2 23 5 27 39.8800
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.31900 39.74400 33 4.8 1995 2 23 16 32 11.3000
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.06300 39.93000 28.3 5.1 1995 3 4 14 11 47.6100
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.56601 39.72000 35.9 4.7 1995 3 6 6 23 42.0800
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.32201 40.32500 28.9 5. 1995 3 12 4 40 45.7400
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.50401 40.10500 33 4.9 1995 3 23 23 22 36.2100
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.29901 40.23200 33 4.7 1995 4 12 2 39 12.9500
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.79901 40.19900 29.5 5. 1995 4 25 13 32 51.6100
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.81001 40.22000 24.9 5. 1995 4 25 13 48 58.8100
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.28101 40.34900 33 4.7 1995 5 5 0 28 31.0900
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.31700 40.19500 33 5. 1995 5 15 13 55 50.7600
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 142.99600 40.35500 33 5.1 1995 5 15 13 58 19.9300
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.53001 39.93600 29.4 4.9 1995 5 17 16 55 25.7900
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_1 143.36401 40.21400 29.4 5.4 1995 5 25 9 11 34.8400
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_2 143.78500 40.11800 32.6 4.6 1995 6 13 18 13 18.7700
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_2 143.54001 39.71400 27.2 4.9 1995 7 7 11 32 57.1600
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_2 143.35201 39.67800 11.3 5.9 1995 7 8 5 42 53.0900
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_2 143.51300 39.64800 10 4.8 1995 7 8 5 55 25.2700
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_2 143.38301 39.64200 10 5. 1995 7 8 6 41 32.5000
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.37401 40.66400 33 4.9 1995 1 18 23 23 1.9700
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.20100 40.37200 72 4.6 1995 2 10 3 47 32.0300
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.46400 40.70300 52.7 4.6 1995 2 18 1 40 20.8900
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.27800 40.51300 33 4.7 1995 2 25 13 52 28.4800
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.73601 40.78800 33 4.6 1995 3 27 4 42 20.5000
NORTHERN_JAPAN_TRENCH 1995-1999 cluster_3 142.45100 40.76600 52.3 4.8 1995 3 29 13 32 56.8800
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.82901 35.72800 33 4.9 1998 2 7 2 43 41.5400
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.62401 35.92800 10 4.5 1998 8 15 12 38 6.5400
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 142.20300 35.83200 33 4.5 1998 10 1 17 49 10.8700
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.25700 36.42000 39.4 4.6 1998 11 20 16 40 19.7600
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.68600 35.99300 33 4.6 1998 11 24 5 34 32.8500
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.28801 35.95600 38.3 5. 1998 12 17 12 49 38.2100
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.65901 36.17400 33 4.5 1999 1 1 15 46 3.4700
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.63600 36.13900 33 5.3 1999 1 1 16 20 30.9400
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.73801 36.18100 33 4.5 1999 1 1 16 43 1.1200
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.68501 36.20800 33 4.5 1999 1 1 18 30 30.2500
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.63600 36.15500 33 4.7 1999 1 1 22 8 41.7700
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.81801 35.51000 33 5.5 1999 2 20 1 58 8.2200
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 142.09401 35.38000 33 5.3 1999 2 20 10 50 12.7500
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 142.02200 35.59700 33 4.6 1999 2 21 17 8 23.7800
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.75101 35.59200 33 5.9 1999 3 2 7 12 20.7800
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_1 141.83601 35.64300 51.8 4.5 1999 10 10 13 10 55.0700
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_3 141.55301 37.21500 63.8 5.4 1998 8 16 14 5 22.7400
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_3 141.51300 36.72900 33 4.7 1998 10 3 17 0 59.3200
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_3 141.46001 37.01200 55.6 5. 1998 11 24 17 36 23.3800
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_3 141.19901 36.98800 48.2 4.7 1999 1 14 4 47 24.8100
SOUTHERN_JAPAN_TRENCH 1995-1999 cluster_3 141.33900 37.14800 43.8 5.3 1999 1 31 16 51 51.1500
IZU_BONIN1 1995-1999 cluster_1 141.87100 30.45200 33 4.8 1998 1 20 23 50 48.7800
IZU_BONIN1 1995-1999 cluster_1 141.44200 30.70900 33 4.5 1998 2 13 3 5 49.0500
IZU_BONIN1 1995-1999 cluster_1 141.72000 30.26000 33 4.7 1998 4 16 16 42 58.7700
IZU_BONIN1 1995-1999 cluster_1 141.83801 30.74800 33 4.7 1998 4 26 4 40 42.8900
IZU_BONIN1 1995-1999 cluster_1 141.96301 30.78100 33 5.6 1998 4 29 23 32 40.6600
IZU_BONIN1 1995-1999 cluster_1 141.95201 30.78700 47.1 4.5 1998 4 30 8 23 28.2300
IZU_BONIN1 1995-1999 cluster_1 141.93401 30.84500 33 5.3 1998 5 8 4 48 34.0600
IZU_BONIN1 1995-1999 cluster_2 141.42001 32.50100 33 5.7 1996 9 18 3 25 46.1100
IZU_BONIN1 1995-1999 cluster_2 141.33200 32.49300 21.6 4.9 1996 9 18 6 15 46.2500
IZU_BONIN1 1995-1999 cluster_2 141.43401 32.51900 20.1 5.4 1996 9 19 4 45 31.0200
IZU_BONIN1 1995-1999 cluster_2 141.52000 32.45800 50.5 4.7 1996 9 21 4 46 46.8500
IZU_BONIN1 1995-1999 cluster_2 141.29201 32.44200 33 4.7 1996 9 29 19 10 59.6200
IZU_BONIN1 1995-1999 cluster_2 141.86101 32.72400 10 4.6 1996 10 16 5 43 47.1500
IZU_BONIN1 1995-1999 cluster_2 141.76701 32.48800 33 4.5 1996 10 19 2 16 38.1100
MARIANA2 1995-1999 cluster_1 147.07301 16.91400 33 5.6 1997 1 13 13 18 49.0900
MARIANA2 1995-1999 cluster_1 147.28001 17.05700 33 4.5 1997 1 18 19 26 34.5900
MARIANA2 1995-1999 cluster_1 147.52000 17.09700 38.1 4.6 1997 2 4 3 2 38.7800
MARIANA2 1995-1999 cluster_1 147.19801 17.02700 56.5 5. 1997 2 4 17 5 5.4900
MARIANA2 1995-1999 cluster_1 147.27501 16.99800 33 4.7 1997 2 5 2 28 20.0000
MARIANA2 1995-1999 cluster_1 147.35001 17.02000 33 4.6 1997 2 5 13 25 44.5900
MARIANA2 1995-1999 cluster_1 147.23300 16.92400 33 5. 1997 2 5 14 29 47.3700
MARIANA2 1995-1999 cluster_1 147.37201 16.90900 43.1 4.8 1997 2 7 0 19 5.5400
MARIANA2 1995-1999 cluster_2 146.12901 21.25900 33 4.8 1998 2 3 23 31 31.1600
MARIANA2 1995-1999 cluster_2 146.17500 21.24600 33 4.7 1998 2 4 1 28 8.3500
MARIANA2 1995-1999 cluster_2 146.14900 21.32800 33 4.6 1998 2 6 16 9 14.1700
MARIANA2 1995-1999 cluster_2 146.13501 20.94400 33 4.7 1998 2 16 11 16 55.1600
MARIANA2 1995-1999 cluster_2 146.10800 21.00000 33 4.5 1998 2 26 2 12 18.2700
MARIANA5 1995-1999 cluster_1 143.52800 11.98500 33 5.4 1998 10 28 21 39 52.9700
MARIANA5 1995-1999 cluster_1 143.24800 11.70900 33 5.4 1998 11 14 14 23 15.6800
MARIANA5 1995-1999 cluster_1 143.56300 11.86900 33 4.7 1998 11 16 4 37 5.5900
MARIANA5 1995-1999 cluster_1 143.70300 11.81100 33 4.5 1998 12 7 10 5 31.4500
MARIANA5 1995-1999 cluster_1 143.43800 11.85900 33 4.6 1999 1 19 6 33 36.5900
MARIANA5 1995-1999 cluster_1 143.64500 12.03300 33 5.5 1999 3 14 8 11 58.9400
MARIANA5 1995-1999 cluster_1 143.62401 12.04700 33 4.8 1999 3 22 22 35 20.2500
MARIANA5 1995-1999 cluster_2 143.29001 11.82800 33 4.5 1998 5 5 9 8 19.2100
MARIANA5 1995-1999 cluster_2 143.27901 11.98700 10 5.4 1998 7 16 5 56 26.8900
MARIANA5 1995-1999 cluster_2 143.16800 12.06500 10 4.7 1998 7 16 6 13 0.9200
MARIANA5 1995-1999 cluster_2 143.23601 12.04600 10 5.6 1998 7 16 6 18 21.0200
MARIANA5 1995-1999 cluster_2 143.27301 12.02900 10 4.6 1998 7 16 9 32 33.8100
MARIANA5 1995-1999 cluster_3 143.62401 12.50800 18.1 4.8 1997 3 11 0 0 59.2000
MARIANA5 1995-1999 cluster_3 143.38000 12.43200 33 4.6 1997 6 17 4 18 34.3000
MARIANA5 1995-1999 cluster_3 143.35001 12.42800 33 4.5 1997 6 17 5 26 29.5000
MARIANA5 1995-1999 cluster_3 143.30501 12.30000 10 4.5 1997 6 18 16 49 33.6200
MARIANA5 1995-1999 cluster_3 143.41901 12.37000 10 4.7 1997 6 18 20 48 24.4600
MARIANA5 1995-1999 cluster_3 143.49301 12.26000 27.1 4.6 1997 6 23 16 10 12.3700
MARIANA5 1995-1999 cluster_3 143.27301 12.29100 33 4.5 1997 6 24 3 41 15.7700
KYUSHU_RYUKYU1 1995-1999 cluster_2 129.47400 29.29900 33 4.8 1995 12 15 11 43 23.9400
KYUSHU_RYUKYU1 1995-1999 cluster_2 129.46901 29.29100 31.8 4.7 1995 12 15 18 33 14.1000
KYUSHU_RYUKYU1 1995-1999 cluster_2 129.39201 29.23500 33 4.7 1995 12 16 15 9 49.6700
KYUSHU_RYUKYU1 1995-1999 cluster_2 129.53601 29.28500 37.1 4.7 1995 12 17 23 52 24.0400
KYUSHU_RYUKYU1 1995-1999 cluster_2 129.23901 29.30100 33 5. 1996 2 17 21 24 57.0400
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.02000 29.03800 33 4.6 1999 3 25 10 43 7.2500
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.14801 28.86700 33 5.9 1999 4 29 7 46 8.6100
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.16301 28.87000 33 4.9 1999 4 29 11 2 33.5000
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.12300 28.90000 33 4.5 1999 4 29 14 7 38.0700
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.16000 28.89700 33 4.7 1999 4 29 16 27 23.3300
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.16301 28.89300 33 4.7 1999 4 29 19 54 35.5600
KYUSHU_RYUKYU1 1995-1999 cluster_3 131.17700 28.85500 33 5.2 1999 4 30 5 11 8.5700
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.79800 26.12500 33 4.7 1997 3 24 21 53 41.5600
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.73901 26.06100 33 4.6 1997 4 9 7 5 30.8600
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.57100 26.09200 33 4.8 1997 4 11 3 23 37.6400
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.59100 26.11800 33 5.1 1997 4 11 9 32 58.1800
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.63301 26.11000 33 4.7 1997 4 11 9 57 59.2700
KYUSHU_RYUKYU2 1995-1999 cluster_1 128.85001 26.14000 33 4.6 1997 4 11 10 4 39.7300
PHILIPPINES1 1995-1999 cluster_1 125.89901 11.94400 33 4.5 1995 4 15 13 13 42.0200
PHILIPPINES1 1995-1999 cluster_1 125.77000 11.89500 26.4 4.6 1995 4 18 20 22 19.3400
PHILIPPINES1 1995-1999 cluster_1 125.75600 11.99600 23.4 5. 1995 4 20 20 41 4.2000
PHILIPPINES1 1995-1999 cluster_1 125.68800 11.97300 27.6 5.4 1995 4 21 0 2 48.4100
PHILIPPINES1 1995-1999 cluster_1 125.65601 12.01100 20.1 6.2 1995 4 21 0 9 54.3600
PHILIPPINES1 1995-1999 cluster_3 125.18800 13.09300 33 4.8 1997 12 22 10 25 14.2200
PHILIPPINES1 1995-1999 cluster_3 125.17801 13.14400 33 4.6 1997 12 22 10 28 10.6500
PHILIPPINES1 1995-1999 cluster_3 125.05201 13.13500 33 4.5 1997 12 22 12 53 23.9800
PHILIPPINES1 1995-1999 cluster_3 125.16100 13.13900 33 5.3 1997 12 23 9 52 0.2200
PHILIPPINES1 1995-1999 cluster_3 125.24001 13.12600 33 5.3 1997 12 23 10 2 58.5400
PHILIPPINES1 1995-1999 cluster_3 125.12801 13.06600 33 4.5 1997 12 23 11 36 14.5200
PHILIPPINES2 1995-1999 cluster_2 124.72701 12.74300 33 4.5 1998 11 5 18 44 56.9100
PHILIPPINES2 1995-1999 cluster_2 124.71201 12.74400 33 4.6 1998 11 5 21 42 12.5500
PHILIPPINES2 1995-1999 cluster_2 124.47601 12.71000 33 4.6 1998 11 6 3 17 10.8000
PHILIPPINES2 1995-1999 cluster_2 124.73701 12.78700 33 4.6 1998 11 6 14 34 37.7300
PHILIPPINES2 1995-1999 cluster_2 124.65701 12.73600 33 4.5 1998 11 8 1 13 41.6900
PHILIPPINES3 1995-1999 cluster_1 126.34601 9.02000 55.4 5.2 1996 3 12 3 44 26.0900
PHILIPPINES3 1995-1999 cluster_1 126.45000 8.97300 88.1 4.7 1996 3 21 8 41 1.8000
PHILIPPINES3 1995-1999 cluster_1 126.58301 9.06500 68.2 4.6 1996 3 21 17 59 17.5900
PHILIPPINES3 1995-1999 cluster_1 126.54301 9.02000 33 4.5 1996 3 21 21 27 22.8200
PHILIPPINES3 1995-1999 cluster_1 126.60300 8.97700 72.5 4.8 1996 3 21 21 43 26.5000
PHILIPPINES3 1995-1999 cluster_2 126.23200 9.98600 68.7 4.6 1997 4 8 15 52 48.9500
PHILIPPINES3 1995-1999 cluster_2 126.21901 9.88600 33 4.8 1997 4 14 8 24 16.7300
PHILIPPINES3 1995-1999 cluster_2 126.25500 9.92700 33 4.9 1997 4 14 11 42 44.4500
PHILIPPINES3 1995-1999 cluster_2 126.21301 9.92000 33 4.9 1997 4 15 0 9 59.1800
PHILIPPINES3 1995-1999 cluster_2 125.91301 9.75100 33 4.5 1997 4 15 2 39 47.8700
PHILIPPINES3 1995-1999 cluster_2 126.22101 9.89600 33 4.5 1997 4 15 4 29 46.1900
PHILIPPINES3 1995-1999 cluster_3 126.31100 10.37400 33 4.6 1996 10 21 14 46 33.8400
PHILIPPINES3 1995-1999 cluster_3 126.19501 9.95300 33 5.2 1996 10 23 11 27 53.0500
PHILIPPINES3 1995-1999 cluster_3 126.18501 9.97000 33 5. 1996 10 23 11 34 40.9200
PHILIPPINES3 1995-1999 cluster_3 126.14101 9.93100 33 4.8 1996 10 23 12 43 26.3400
PHILIPPINES3 1995-1999 cluster_3 126.01601 9.91200 33 4.7 1996 10 23 15 18 5.9200
PHILIPPINES3 1995-1999 cluster_3 126.19101 9.86700 33 4.8 1996 10 23 19 13 56.4900
PHILIPPINES3 1995-1999 cluster_3 125.90201 9.87300 33 4.5 1996 10 23 22 33 2.1200
PHILIPPINES3 1995-1999 cluster_4 126.50500 9.94500 33 4.5 1996 10 27 21 22 29.8000
PHILIPPINES3 1995-1999 cluster_4 126.16701 9.91500 33 4.5 1996 10 28 5 24 19.8100
PHILIPPINES3 1995-1999 cluster_4 126.49200 9.67300 33 4.5 1996 10 29 3 50 29.5400
PHILIPPINES3 1995-1999 cluster_4 126.35400 9.58100 33 4.5 1996 10 30 11 54 8.6200
PHILIPPINES3 1995-1999 cluster_4 126.38701 9.90200 33 5.7 1996 10 31 18 18 43.0300
PHILIPPINES3 1995-1999 cluster_4 126.32201 9.89400 33 4.8 1996 10 31 18 23 28.8100
PHILIPPINES3 1995-1999 cluster_4 126.53400 9.94600 33 5.2 1996 10 31 18 23 46.9800
PHILIPPINES3 1995-1999 cluster_4 126.45000 9.88900 33 4.8 1996 10 31 18 38 33.7600
PHILIPPINES3 1995-1999 cluster_4 126.11001 9.86300 33 4.6 1996 10 31 18 40 36.2300
PHILIPPINES3 1995-1999 cluster_4 126.39600 9.84800 33 5.3 1996 10 31 18 42 40.3300
PHILIPPINES3 1995-1999 cluster_4 126.31801 9.83900 33 4.8 1996 10 31 19 4 41.1800
PHILIPPINES3 1995-1999 cluster_4 126.31300 9.83700 33 4.9 1996 10 31 19 20 37.5500
PHILIPPINES3 1995-1999 cluster_4 126.36800 9.88900 33 5. 1996 10 31 19 37 52.7100
PHILIPPINES3 1995-1999 cluster_4 126.42600 9.94400 33 4.7 1996 10 31 19 53 36.6600
PHILIPPINES4 1995-1999 cluster_1 126.63901 5.51400 33 6.4 1999 6 18 10 55 25.7500
PHILIPPINES4 1995-1999 cluster_1 126.81300 5.46600 33 4.5 1999 6 18 11 18 40.2500
PHILIPPINES4 1995-1999 cluster_1 126.97701 5.64000 33 4.5 1999 6 18 15 0 23.1200
PHILIPPINES4 1995-1999 cluster_1 126.77100 5.49300 33 5.2 1999 6 18 19 16 47.7900
PHILIPPINES4 1995-1999 cluster_1 126.67001 5.35700 33 4.8 1999 6 19 15 45 29.0000
PHILIPPINES4 1995-1999 cluster_1 126.66301 5.42100 99.3 4.6 1999 6 23 16 54 13.1900
PHILIPPINES4 1995-1999 cluster_1 126.74400 5.43600 33 4.6 1999 7 2 6 44 17.2600
PHILIPPINES4 1995-1999 cluster_1 126.77200 5.46700 60.2 4.8 1999 7 4 2 10 56.5500
PHILIPPINES4 1995-1999 cluster_1 126.70901 5.51300 33 5.7 1999 7 12 5 57 59.0200
PHILIPPINES4 1995-1999 cluster_2 127.07201 6.08500 100 4.9 1997 1 26 14 19 11.1000
PHILIPPINES4 1995-1999 cluster_2 126.84901 5.90500 100 5.1 1997 3 11 6 39 34.2700
PHILIPPINES4 1995-1999 cluster_2 127.06200 6.01100 61.8 4.9 1997 3 14 1 42 52.7100
PHILIPPINES4 1995-1999 cluster_2 127.31901 5.75100 60.5 4.8 1997 3 25 8 28 12.9000
PHILIPPINES4 1995-1999 cluster_2 126.77701 6.00600 33 4.8 1997 4 27 7 13 40.0200
PHILIPPINES4 1995-1999 cluster_2 126.89201 6.02800 138.1 5.1 1997 5 6 1 21 50.8600
PHILIPPINES4 1995-1999 cluster_3 126.56300 6.32400 33 4.7 1998 3 11 0 35 55.3800
PHILIPPINES4 1995-1999 cluster_3 126.33501 6.29300 33 5.4 1998 3 11 0 37 38.1000
PHILIPPINES4 1995-1999 cluster_3 126.48501 6.39700 33 4.9 1998 3 11 0 56 11.0900
PHILIPPINES4 1995-1999 cluster_3 126.35700 6.29900 55.6 5. 1998 3 12 8 57 7.9400
PHILIPPINES4 1995-1999 cluster_3 126.56100 6.37500 33 4.7 1998 3 13 14 18 10.2600
PHILIPPINES4 1995-1999 cluster_4 126.45100 6.37600 71.3 5.4 1995 11 5 2 9 39.1800
PHILIPPINES4 1995-1999 cluster_4 126.57301 6.32500 60.4 4.9 1995 11 14 21 28 30.9000
PHILIPPINES4 1995-1999 cluster_4 126.68401 6.12600 100 4.5 1995 12 10 17 15 45.8900
PHILIPPINES4 1995-1999 cluster_4 126.80701 6.06600 100 4.5 1996 1 4 2 3 8.2000
PHILIPPINES4 1995-1999 cluster_4 126.87101 6.32900 207.3 4.7 1996 2 9 7 55 2.6700
PHILIPPINES4 1995-1999 cluster_5 127.02000 6.25300 126.5 5. 1999 7 4 1 38 9.3300
PHILIPPINES4 1995-1999 cluster_5 126.75001 6.59300 201.2 5.4 1999 7 9 14 41 14.2500
PHILIPPINES4 1995-1999 cluster_5 126.75001 6.53400 33 5.4 1999 7 23 18 11 0.5300
PHILIPPINES4 1995-1999 cluster_5 126.86900 6.47800 100.7 5.3 1999 8 3 20 2 38.2300
PHILIPPINES4 1995-1999 cluster_5 127.00001 6.04100 76.3 4.7 1999 8 3 21 23 1.9200
PHILIPPINES4 1995-1999 cluster_5 126.95701 6.43500 116.1 4.7 1999 8 13 19 10 57.2200
PHILIPPINES4 1995-1999 cluster_5 126.91100 6.88600 33 4.8 1999 9 23 0 43 23.7400
PHILIPPINES4 1995-1999 cluster_6 126.77601 7.18600 33 4.7 1996 12 13 19 6 19.0100
PHILIPPINES4 1995-1999 cluster_6 126.75700 7.08300 100 5.1 1996 12 19 9 56 11.7900
